"mon_feature_id","date_time","sample_begin_depth","institution_abbr","preservative_abbr","Ca_Diss_Water","Ca_Diss_Water_dl","Cl_Diss_Water","Cl_Diss_Water_dl","DMS_Tot_Water","DMS_Tot_Water_dl","EC_Phys_Water","EC_Phys_Water_dl","F_Diss_Water","F_Diss_Water_dl","K_Diss_Water","K_Diss_Water_dl","KJEL_N_Tot_Water","KJEL_N_Tot_Water_dl","Mg_Diss_Water","Mg_Diss_Water_dl","Na_Diss_Water","Na_Diss_Water_dl","NH4_N_Diss_Water","NH4_N_Diss_Water_dl","NO3_NO2_N_Diss_Water","NO3_NO2_N_Diss_Water_dl","P_Tot_Water","P_Tot_Water_dl","pH_Diss_Water","pH_Diss_Water_dl","PO4_P_Diss_Water","PO4_P_Diss_Water_dl","Si_Diss_Water","Si_Diss_Water_dl","SO4_Diss_Water","SO4_Diss_Water_dl","TAL_Diss_Water","TAL_Diss_Water_dl","Station","Qat"
90213,2002-04-09 13:00:00,0,"DWS-RQIS","HGCL2",26.226,1,42.186,10,312.535,#n/a,47.9,2,0.262,0.1,7.465,0.3,1.454,0.19,15.446,1,36.849,2,0.556,0.04,0.289,0.04,0.143,0.009,8.092,2,0.092,0.011,3.379,0.4,47.13,4,110.472,4,"A2H082Q01","A21J"
90213,2002-04-23 13:20:00,0,"DWS-RQIS","HGCL2",26.201,1,48.331,10,324.266,#n/a,48.2,2,0.267,0.1,8.042,0.3,1.309,0.19,16.296,1,40.964,2,0.668,0.04,0.377,0.04,0.063,0.009,8.296,2,0.062,0.011,3.589,0.4,43.539,4,113.107,4,"A2H082Q01","A21J"
90213,2002-05-07 12:25:00,0,"DWS-RQIS","HGCL2",24.598,1,48.715,10,331.736,#n/a,47.7,2,0.285,0.1,7.85,0.3,1.328,0.19,16.39,1,42.249,2,0.68,0.04,0.578,0.04,0.14,0.009,8.417,2,0.083,0.011,3.373,0.4,49.842,4,113.281,4,"A2H082Q01","A21J"
90213,2002-05-21 12:45:00,0,"DWS-RQIS","HGCL2",25.582,1,47.4,10,328.396,#n/a,50.1,2,0.262,0.1,7.713,0.3,1.042,0.19,15.76,1,38.383,2,0.499,0.04,0.969,0.04,0.088,0.009,8.256,2,0.044,0.011,3.028,0.4,49.908,4,113.447,4,"A2H082Q01","A21J"
90213,2002-06-04 15:00:00,0,"DWS-RQIS","HGCL2",28.738,1,42.732,10,338.502,#n/a,48,2,0.256,0.1,7.736,0.3,0.442,0.19,18.662,1,39.369,2,0.02,0.04,1.348,0.04,0.092,0.009,8.22,2,0.015,0.011,1.62,0.4,57.822,4,112.485,4,"A2H082Q01","A21J"
90213,2002-06-11 12:38:00,0,"DWS-RQIS","HGCL2",26.706,1,47.311,10,325.417,#n/a,49.8,2,0.254,0.1,7.597,0.3,0.87,0.19,17.205,1,35.516,2,0.435,0.04,1.016,0.04,0.083,0.009,8.228,2,0.028,0.011,1.378,0.4,49.053,4,112.061,4,"A2H082Q01","A21J"
90213,2002-06-18 13:10:00,0,"DWS-RQIS","HGCL2",25.746,1,48.887,10,336.135,#n/a,49,2,0.255,0.1,8.044,0.3,1.31,0.19,18.055,1,43.396,2,0.533,0.04,0.971,0.04,0.057,0.009,8.143,2,0.022,0.011,1.562,0.4,50.683,4,111.557,4,"A2H082Q01","A21J"
90213,2002-07-02 12:30:00,0,"DWS-RQIS","HGCL2",30.601,1,48.815,10,348.751,#n/a,50.7,2,0.255,0.1,8.328,0.3,0.815,0.19,18.122,1,38.923,2,0.392,0.04,1.247,0.04,0.05,0.009,8.176,2,0.029,0.011,1.712,0.4,54.334,4,117.497,4,"A2H082Q01","A21J"
90213,2002-07-16 13:25:00,0,"DWS-RQIS","HGCL2",30.118,1,49.305,10,352.42,#n/a,49.9,2,0.272,0.1,8.191,0.3,0.757,0.19,18.082,1,37.856,2,0.25,0.04,1.367,0.04,0.016,0.009,8.28,2,0.015,0.011,1.788,0.4,55.068,4,120.654,4,"A2H082Q01","A21J"
90213,2002-07-30 11:55:00,0,"DWS-RQIS","HGCL2",30.497,1,46.522,10,334.9,#n/a,51.8,2,0.268,0.1,7.956,0.3,0.961,0.19,17.393,1,31.93,2,0.206,0.04,1.289,0.04,0.282,0.009,8.218,2,0.036,0.011,1.895,0.4,48.494,4,119.547,4,"A2H082Q01","A21J"
90213,2002-08-13 12:45:00,0,"DWS-RQIS","HGCL2",30.511,1,46.511,10,336.703,#n/a,53.7,2,0.264,0.1,7.71,0.3,0.664,0.19,18.728,1,34.996,2,0.36,0.04,1.457,0.04,0.03,0.009,8.038,2,0.029,0.011,1.9,0.4,47.095,4,118.011,4,"A2H082Q01","A21J"
90213,2002-08-27 12:45:00,0,"DWS-RQIS","HGCL2",25.371,1,50.577,10,343.033,#n/a,46.5,2,0.26,0.1,8.182,0.3,0.499,0.19,17.603,1,40.046,2,0.289,0.04,1.318,0.04,0.046,0.009,7.891,2,0.036,0.011,1.775,0.4,51.784,4,117.197,4,"A2H082Q01","A21J"
90213,2002-09-10 13:10:00,0,"DWS-RQIS","HGCL2",30.696,1,48.267,10,344.245,#n/a,52.9,2,0.287,0.1,7.764,0.3,14.97,0.19,16.269,1,36.312,2,0.068,0.04,1.66,0.04,0.047,0.009,8.229,2,0.019,0.011,1.931,0.4,46.901,4,123.235,4,"A2H082Q01","A21J"
90213,2002-09-24 11:13:00,0,"DWS-RQIS","HGCL2",32.02,1,49.053,10,350.709,#n/a,53,2,0.25,0.1,8.362,0.3,0.788,0.19,17.698,1,34.128,2,0.083,0.04,1.615,0.04,0.052,0.009,8.288,2,0.042,0.011,2.234,0.4,47.243,4,126.774,4,"A2H082Q01","A21J"
90213,2002-10-08 11:52:00,0,"DWS-RQIS","HGCL2",30.537,1,48.74,10,358.611,#n/a,54.3,2,0.236,0.1,8.063,0.3,0.73,0.19,17.492,1,38.031,2,0.177,0.04,1.491,0.04,0.06,0.009,8.258,2,0.054,0.011,2.31,0.4,55.686,4,125.349,4,"A2H082Q01","A21J"
90213,2002-10-22 10:44:00,0,"DWS-RQIS","HGCL2",30.83,1,48.831,10,359.217,#n/a,54.1,2,0.252,0.1,7.768,0.3,0.704,0.19,19.216,1,35.369,2,0.273,0.04,1.121,0.04,0.11,0.009,8.229,2,0.069,0.011,2.413,0.4,53.301,4,129.689,4,"A2H082Q01","A21J"
90213,2002-11-05 13:37:00,0,"DWS-RQIS","HGCL2",31.178,1,43.128,10,354.71,#n/a,54.8,2,0.292,0.1,8.637,0.3,0.991,0.19,18.68,1,38.027,2,0.36,0.04,1.118,0.04,0.155,0.009,8.304,2,0.076,0.011,3.112,0.4,53.756,4,127.427,4,"A2H082Q01","A21J"
90213,2002-11-19 11:55:00,0,"DWS-RQIS","HGCL2",31.07,1,52.909,10,369.259,#n/a,54.5,2,0.258,0.1,8.82,0.3,1.174,0.19,18.634,1,38.77,2,0.46,0.04,0.675,0.04,0.166,0.009,8.206,2,0.108,0.011,2.755,0.4,54.408,4,131.62,4,"A2H082Q01","A21J"
90213,2002-12-03 13:05:00,0,"DWS-RQIS","HGCL2",30.721,1,51.043,10,372.748,#n/a,55.2,2,0.292,0.1,8.687,0.3,1.54,0.19,17.844,1,47.026,2,0.972,0.04,0.232,0.04,0.259,0.009,8.254,2,0.198,0.011,3.086,0.4,53.452,4,131.881,4,"A2H082Q01","A21J"
90213,2002-12-17 12:35:00,0,"DWS-RQIS","HGCL2",26.695,1,53.633,10,363.95,#n/a,54,2,0.259,0.1,8.196,0.3,1.559,0.19,17.534,1,41.175,2,0.519,0.04,0.337,0.04,0.2,0.009,8.132,2,0.144,0.011,3.268,0.4,56.43,4,129.117,4,"A2H082Q01","A21J"
90213,2002-12-31 13:40:00,0,"DWS-RQIS","HGCL2",29.235,1,47.126,10,351.996,#n/a,54.5,2,0.267,0.1,8.816,0.3,1.41,0.19,19.323,1,41.957,2,0.932,0.04,0.25,0.04,0.197,0.009,8.135,2,0.123,0.011,3.796,0.4,52.162,4,123.375,4,"A2H082Q01","A21J"
90213,2003-01-14 13:00:00,0,"DWS-RQIS","HGCL2",28.187,1,49.811,10,361.166,#n/a,53.7,2,0.264,0.1,9.095,0.3,1.856,0.19,17.585,1,43.483,2,1.269,0.04,0.083,0.04,0.311,0.009,8.286,2,0.139,0.011,3.585,0.4,53.819,4,128.352,4,"A2H082Q01","A21J"
90213,2003-01-28 12:25:00,0,"DWS-RQIS","HGCL2",26.653,1,51.13,10,357.401,#n/a,53.6,2,0.279,0.1,9.32,0.3,1.915,0.19,17.09,1,39.934,2,1.388,0.04,0.02,0.04,0.266,0.009,8.007,2,0.219,0.011,4.259,0.4,47.329,4,133.785,4,"A2H082Q01","A21J"
90213,2003-02-11 13:10:00,0,"DWS-RQIS","HGCL2",25.486,1,39.912,10,327.173,#n/a,53.6,2,0.279,0.1,8.208,0.3,2.277,0.19,15.612,1,39.876,2,0.656,0.04,0.059,0.04,0.275,0.009,7.991,2,0.111,0.011,3.534,0.4,49.471,4,120.469,4,"A2H082Q01","A21J"
90213,2003-02-25 15:20:00,0,"DWS-RQIS","HGCL2",26.859,1,49.674,10,339.538,#n/a,51.4,2,0.32,0.1,8.416,0.3,2.302,0.19,16.399,1,38.315,2,0.02,0.04,1.968,0.04,0.326,0.009,7.517,2,0.222,0.011,4.397,0.4,40.961,4,122.35,4,"A2H082Q01","A21J"
90213,2003-03-11 13:10:00,0,"DWS-RQIS","HGCL2",26.242,1,47.166,10,331.821,#n/a,49.7,2,0.306,0.1,9.093,0.3,2.511,0.19,16.32,1,38.065,2,1.888,0.04,0.02,0.04,0.356,0.009,8.048,2,0.244,0.011,3.853,0.4,45.963,4,119.251,4,"A2H082Q01","A21J"
90213,2003-03-25 14:00:00,0,"DWS-RQIS","HGCL2",24.936,1,44.558,10,325.189,#n/a,48.9,2,0.325,0.1,8.346,0.3,2.311,0.19,16.011,1,41.212,2,0.02,0.04,0.881,0.04,0.3,0.009,7.897,2,0.207,0.011,4.31,0.4,41.707,4,117.722,4,"A2H082Q01","A21J"
90213,2003-04-08 12:15:00,0,"DWS-RQIS","HGCL2",26.485,1,44.386,10,328.18,#n/a,50.4,2,0.311,0.1,8.791,0.3,2.758,0.19,15.487,1,36.813,2,1.726,0.04,0.02,0.04,0.342,0.009,8.131,2,0.209,0.011,4.671,0.4,44.223,4,121.986,4,"A2H082Q01","A21J"
90213,2003-04-22 13:55:00,0,"DWS-RQIS","HGCL2",27.317,1,52.064,10,347.554,#n/a,48.8,2,0.369,0.1,8.873,0.3,3.088,0.19,13.011,1,48.98,2,0.02,0.04,0.02,0.04,0.375,0.009,7.369,2,0.035,0.011,4.846,0.4,47.864,4,122.086,4,"A2H082Q01","A21J"
90213,2003-05-06 12:50:00,0,"DWS-RQIS","HGCL2",24.933,1,55.383,10,354.551,#n/a,51.9,2,0.329,0.1,8.877,0.3,1.222,0.19,19.659,1,44.415,2,0.657,0.04,0.304,0.04,0.176,0.009,8.153,2,0.132,0.011,4.558,0.4,57.219,4,115.759,4,"A2H082Q01","A21J"
90213,2003-05-20 13:20:00,0,"DWS-RQIS","HGCL2",25.931,1,48.262,10,339.085,#n/a,49.4,2,0.306,0.1,8.921,0.3,1.141,0.19,16.783,1,43.731,2,0.289,0.04,0.6,0.04,0.113,0.009,8.081,2,0.074,0.011,4.466,0.4,56.208,4,111.287,4,"A2H082Q01","A21J"
90213,2003-06-03 12:30:00,0,"DWS-RQIS","HGCL2",27.346,1,55.156,10,352.832,#n/a,51,2,0.343,0.1,9.495,0.3,2.403,0.19,16.023,1,46.767,2,0.083,0.04,0.725,0.04,0.3,0.009,7.953,2,0.19,0.011,4.596,0.4,59.515,4,110.139,4,"A2H082Q01","A21J"
90213,2003-06-17 13:15:00,0,"DWS-RQIS","HGCL2",27.693,1,56.992,10,378.075,#n/a,52.7,2,0.373,0.1,9.796,0.3,5.067,0.19,17.016,1,49.605,2,0.02,0.04,0.708,0.04,0.803,0.009,7.372,2,0.223,0.011,4.813,0.4,75.507,4,112.568,4,"A2H082Q01","A21J"
90213,2003-07-01 14:07:00,0,"DWS-RQIS","HGCL2",29.587,1,56.754,10,363.507,#n/a,53.8,2,0.325,0.1,9.33,0.3,0.721,0.19,17.346,1,46.855,2,0.02,0.04,1.157,0.04,0.051,0.009,7.433,2,0.037,0.011,4.639,0.4,52.126,4,119.682,4,"A2H082Q01","A21J"
90213,2003-07-15 13:15:00,0,"DWS-RQIS","HGCL2",29.85,1,58.584,10,371.593,#n/a,54.5,2,0.348,0.1,9.159,0.3,7.977,0.19,15.762,1,48.633,2,0.682,0.04,1.147,0.04,1.212,0.009,7.878,2,0.782,0.011,4.472,0.4,51.026,4,122.925,4,"A2H082Q01","A21J"
90213,2003-07-29 12:30:00,0,"DWS-RQIS","HGCL2",29.41,1,50.564,10,357.143,#n/a,53.9,2,0.339,0.1,9.51,0.3,0.999,0.19,15.256,1,49.409,2,0.02,0.04,1.018,0.04,0.098,0.009,8.216,2,0.031,0.011,4.591,0.4,49.931,4,121.465,4,"A2H082Q01","A21J"
90213,2003-08-12 12:55:00,0,"DWS-RQIS","HGCL2",24.367,1,55.244,10,356.758,#n/a,54.2,2,0.326,0.1,9.531,0.3,1.156,0.19,16.689,1,50.581,2,0.02,0.04,0.789,0.04,0.094,0.009,8.057,2,0.016,0.011,4.142,0.4,47.517,4,122.153,4,"A2H082Q01","A21J"
90213,2003-08-26 11:50:00,0,"DWS-RQIS","HGCL2",31.283,1,56.19,10,347.399,#n/a,53.5,2,0.293,0.1,9.332,0.3,0.754,0.19,15.074,1,47.579,2,0.02,0.04,1.061,0.04,0.095,0.009,8.011,2,0.022,0.011,4.201,0.4,52.607,4,106.828,4,"A2H082Q01","A21J"
90213,2003-09-09 12:50:00,0,"DWS-RQIS","HGCL2",30.591,1,56.946,10,364.224,#n/a,54.6,2,0.303,0.1,9.607,0.3,1.15,0.19,14.865,1,49.601,2,0.02,0.04,0.996,0.04,0.096,0.009,7.728,2,0.027,0.011,4.127,0.4,53.403,4,118.425,4,"A2H082Q01","A21J"
90213,2003-09-23 12:05:00,0,"DWS-RQIS","HGCL2",30.385,1,56.575,10,366.518,#n/a,55.5,2,0.315,0.1,9.392,0.3,1.685,0.19,16.38,1,43.349,2,0.02,0.04,0.728,0.04,0.127,0.009,7.903,2,0.037,0.011,3.777,0.4,52.895,4,126.196,4,"A2H082Q01","A21J"
90213,2003-10-07 13:00:00,0,"DWS-RQIS","HGCL2",31.912,1,49.713,5,370.694,#n/a,55.1,0.1,0.3,0.2,9.788,0.3,1.225,0.3,16.288,1,45.546,2,0.015,0.03,1.127,0.11,0.116,0.03,7.908,2,0.012,0.023,4.32,0.6,53.318,6,130.23,8,"A2H082Q01","A21J"
90213,2003-10-21 13:05:00,0,"DWS-RQIS","HGCL2",29.823,1,57.85,5,381.79,#n/a,54.6,0.1,0.304,0.2,9.609,0.3,2.031,0.3,16.167,1,47.683,2,0.015,0.03,0.716,0.11,0.196,0.03,7.616,2,0.032,0.023,4.445,0.6,55.435,6,132.566,8,"A2H082Q01","A21J"
90213,2003-11-04 14:20:00,0,"DWS-RQIS","HGCL2",30.474,1,54.058,5,344.855,#n/a,51.2,0.1,0.321,0.2,9.077,0.3,1.799,0.3,14.348,1,41.67,2,0.015,0.03,0.138,0.11,0.285,0.03,7.553,2,0.03,0.023,4.442,0.6,42.653,6,124.282,8,"A2H082Q01","A21J"
90213,2003-11-18 12:00:00,0,"DWS-RQIS","HGCL2",33.867,1,57.502,5,370.624,#n/a,54.7,0.1,0.314,0.2,10.102,0.3,1.975,0.3,15.561,1,46.298,2,0.015,0.03,0.592,0.11,0.23,0.03,7.777,2,0.039,0.023,4.66,0.6,48.955,6,127.344,8,"A2H082Q01","A21J"
90213,2003-12-02 13:50:00,0,"DWS-RQIS","HGCL2",31.29,1,57.559,5,366.967,#n/a,55.9,0.1,0.314,0.2,9.719,0.3,1.774,0.3,15.145,1,45.808,2,0.015,0.03,0.055,0.11,0.258,0.03,7.621,2,0.055,0.023,4.391,0.6,45.932,6,131.858,8,"A2H082Q01","A21J"
90213,2003-12-16 11:50:00,0,"DWS-RQIS","HGCL2",32.469,1,53.693,5,379.725,#n/a,56.6,0.1,0.302,0.2,11.168,0.3,1.122,0.3,16.995,1,48.899,2,0.015,0.03,0.055,0.11,0.05,0.03,7.496,2,0.048,0.023,4.527,0.6,46.601,6,138.763,8,"A2H082Q01","A21J"
90213,2003-12-30 13:15:00,0,"DWS-RQIS","HGCL2",30.725,1,58.124,5,373.251,#n/a,56,0.1,0.308,0.2,10.156,0.3,1.037,0.3,15.157,1,46.869,2,0.015,0.03,0.664,0.11,0.23,0.03,7.907,2,0.113,0.023,5.343,0.6,44.165,6,134.871,8,"A2H082Q01","A21J"
90213,2004-01-13 13:40:00,0,"DWS-RQIS","HGCL2",29.487,1,59.126,5,355.651,#n/a,56.3,0.1,0.302,0.2,9.999,0.3,1.071,0.3,15.699,1,50.598,2,0.015,0.03,1.348,0.11,0.247,0.03,7.939,2,0.153,0.023,4.47,0.6,29.96,6,126.326,8,"A2H082Q01","A21J"
90213,2004-01-27 13:45:00,0,"DWS-RQIS","HGCL2",32.176,1,57.427,5,383.414,#n/a,57.1,0.1,0.322,0.2,9.918,0.3,3.197,0.3,14.767,1,50.279,2,0.015,0.03,1.263,0.11,0.278,0.03,7.081,2,0.191,0.023,4.926,0.6,41.155,6,140.392,8,"A2H082Q01","A21J"
90213,2004-02-10 12:30:00,0,"DWS-RQIS","HGCL2",27.378,1,48.65,5,339.862,#n/a,51.4,0.1,0.294,0.2,9.431,0.3,1.628,0.3,14.644,1,43.24,2,0.015,0.03,2.53,0.11,0.342,0.03,7.91,2,0.271,0.023,4.077,0.6,46.043,6,113.292,8,"A2H082Q01","A21J"
90213,2004-02-24 14:10:00,0,"DWS-RQIS","HGCL2",27.064,1,49.771,5,346.83,#n/a,52.8,0.1,0.279,0.2,9.516,0.3,3.389,0.3,15.106,1,44.295,2,0.015,0.03,2.063,0.11,0.405,0.03,7.783,2,0.293,0.023,4.21,0.6,38.238,6,125.085,8,"A2H082Q01","A21J"
90213,2004-03-09 13:27:00,0,"DWS-RQIS","HGCL2",27.07,1,47.975,5,312.937,#n/a,48.2,0.1,0.297,0.2,8.962,0.3,3.562,0.3,13.585,1,39.209,2,0.048,0.03,2.006,0.11,0.394,0.03,7.326,2,0.228,0.023,4.67,0.6,35.599,6,107.114,8,"A2H082Q01","A21J"
90213,2004-03-23 13:30:00,0,"DWS-RQIS","HGCL2",29.009,1,47.068,5,340.513,#n/a,49.7,0.1,0.303,0.2,8.601,0.3,2.771,0.3,12.937,1,45.699,2,0.015,0.03,0.822,0.11,0.376,0.03,6.979,2,0.097,0.023,4.999,0.6,45.459,6,120.96,8,"A2H082Q01","A21J"
90213,2004-04-06 13:05:00,0,"DWS-RQIS","HGCL2",28.93,1,47.081,5,323.834,#n/a,49.1,0.1,0.29,0.2,8.49,0.3,2.567,0.3,13.986,1,37.391,2,0.015,0.03,0.055,0.11,0.341,0.03,7.368,2,0.104,0.023,5.255,0.6,46.064,6,115.661,8,"A2H082Q01","A21J"
90213,2004-04-20 13:25:00,0,"DWS-RQIS","HGCL2",26.481,1,49.616,5,328.941,#n/a,50.3,0.1,0.295,0.2,7.818,0.3,1.043,0.3,14.095,1,48.651,2,0.015,0.03,0.775,0.11,0.171,0.03,7.822,2,0.095,0.023,4.499,0.6,43.772,6,110.29,8,"A2H082Q01","A21J"
90213,2004-05-04 13:30:00,0,"DWS-RQIS","HGCL2",30.517,1,51.569,5,336.62,#n/a,51.5,0.1,0.318,0.2,7.986,0.3,1.195,0.3,14.427,1,41.497,2,0.015,0.03,1.025,0.11,0.177,0.03,7.719,2,0.09,0.023,4.561,0.6,50.228,6,110.924,8,"A2H082Q01","A21J"
90213,2004-06-01 12:00:00,0,"DWS-RQIS","HGCL2",27.658,1,52.093,5,342.742,#n/a,51.6,0.1,0.3,0.2,8.807,0.3,0.79,0.3,15.652,1,45.484,2,0.203,0.03,1.328,0.11,0.119,0.03,8.144,2,0.049,0.023,4.277,0.6,47.442,6,114.017,8,"A2H082Q01","A21J"
90213,2004-06-15 12:45:00,0,"DWS-RQIS","HGCL2",29.052,1,51.913,5,350.872,#n/a,52.1,0.1,0.294,0.2,9.028,0.3,0.771,0.3,15.31,1,47.44,2,0.015,0.03,1.472,0.11,0.109,0.03,8.075,2,0.075,0.023,3.464,0.6,52.205,6,113.893,8,"A2H082Q01","A21J"
90213,2004-07-13 13:05:00,0,"DWS-RQIS","HGCL2",34.854,1,56.267,5,367.494,#n/a,54,0.1,0.299,0.2,9.154,0.3,1.056,0.3,16.072,1,44.339,2,0.015,0.03,1.854,0.11,0.088,0.03,8.068,2,0.046,0.023,1.979,0.6,54.935,6,117.454,8,"A2H082Q01","A21J"
90213,2004-07-27 12:30:00,0,"DWS-RQIS","HGCL2",31.261,1,49.333,5,353.845,#n/a,53.7,0.1,0.292,0.2,8.875,0.3,0.877,0.3,15.124,1,47.269,2,0.015,0.03,1.123,0.11,0.096,0.03,8.148,2,0.012,0.023,0.602,0.6,56.714,6,114.783,8,"A2H082Q01","A21J"
90213,2004-08-10 14:15:00,0,"DWS-RQIS","HGCL2",32.838,1,52.831,5,366.136,#n/a,54.4,0.1,0.393,0.2,8.733,0.3,1.113,0.3,15.277,1,48.178,2,0.32,0.03,1.359,0.11,0.089,0.03,8.059,2,0.073,0.023,2.444,0.6,55.085,6,119.867,8,"A2H082Q01","A21J"
90213,2004-08-24 14:00:00,0,"DWS-RQIS","HGCL2",32.143,1,54.068,5,354.975,#n/a,54,0.1,0.309,0.2,8.722,0.3,1.694,0.3,14.706,1,45.304,2,0.032,0.03,1.379,0.11,0.037,0.03,7.91,2,0.037,0.023,1.29,0.6,60.915,6,108.713,8,"A2H082Q01","A21J"
90213,2004-09-06 10:00:00,0,"DWS-RQIS","HGCL2",34.023,1,54.142,5,368.406,#n/a,55.6,0.1,0.31,0.2,8.941,0.3,1.256,0.3,16.634,1,44.852,2,0.546,0.03,1.333,0.11,0.096,0.03,8.169,2,0.037,0.023,1.218,0.6,51.769,6,123.86,8,"A2H082Q01","A21J"
90213,2004-09-20 11:48:00,0,"DWS-RQIS","HGCL2",33.662,1,54.748,5,375.871,#n/a,55.8,0.1,0.3,0.2,9.218,0.3,0.915,0.3,15.782,1,46.812,2,0.467,0.03,1.617,0.11,0.082,0.03,8.007,2,0.055,0.023,2.204,0.6,56.438,6,123.832,8,"A2H082Q01","A21J"
90213,2004-10-04 12:50:00,0,"DWS-RQIS","HGCL2",37.178,1,54.493,5,374.698,#n/a,56.8,0.1,0.283,0.2,9.642,0.3,1.215,0.3,13.864,1,47.835,2,0.511,0.03,1.597,0.11,0.079,0.03,7.746,2,0.047,0.023,1.287,0.6,48.072,6,127.503,8,"A2H082Q01","A21J"
90213,2004-10-18 14:15:00,0,"DWS-RQIS","HGCL2",33.883,1,59.89,5,382.303,#n/a,58,0.1,0.275,0.2,9.325,0.3,1.15,0.3,16.145,1,48.534,2,0.403,0.03,1.639,0.11,0.094,0.03,8.241,2,0.057,0.023,1.527,0.6,53.324,6,125.468,8,"A2H082Q01","A21J"
90213,2004-11-01 13:20:00,0,"DWS-RQIS","HGCL2",36.398,1,61.498,5,388.137,#n/a,57.3,0.1,0.272,0.2,9.363,0.3,1.705,0.3,17.389,1,47.097,2,0.522,0.03,1.553,0.11,0.115,0.03,8.208,2,0.06,0.023,2.024,0.6,48.071,6,131.488,8,"A2H082Q01","A21J"
90213,2004-11-15 13:30:00,0,"DWS-RQIS","HGCL2",40.641,1,53.93,5,401.237,#n/a,57,0.1,0.291,0.2,9.036,0.3,1.264,0.3,16.427,1,47.209,2,0.658,0.03,1.091,0.11,0.149,0.03,8.123,2,0.068,0.023,1.908,0.6,53.258,6,143.169,8,"A2H082Q01","A21J"
90213,2004-11-29 13:05:00,0,"DWS-RQIS","HGCL2",35.502,1,61.252,5,396.872,#n/a,59.2,0.1,0.304,0.2,9.226,0.3,1.52,0.3,16.01,1,46.75,2,0.806,0.03,0.903,0.11,0.175,0.03,8.133,2,0.112,0.023,2.107,0.6,58.736,6,134.273,8,"A2H082Q01","A21J"
90213,2004-12-13 14:00:00,0,"DWS-RQIS","HGCL2",33.338,1,54.689,5,389.558,#n/a,57.7,0.1,0.269,0.2,9.714,0.3,1.846,0.3,16.545,1,48.978,2,0.778,0.03,0.805,0.11,0.198,0.03,8.031,2,0.115,0.023,2.357,0.6,51.302,6,139.269,8,"A2H082Q01","A21J"
90213,2004-12-27 10:50:00,0,"DWS-RQIS","HGCL2",35.646,1,58.522,5,400.12,#n/a,58.9,0.1,0.296,0.2,9.819,0.3,2.046,0.3,16.073,1,48.692,2,1.268,0.03,0.477,0.11,0.245,0.03,8.139,2,0.201,0.023,2.658,0.6,51.116,6,144.018,8,"A2H082Q01","A21J"
90213,2005-01-10 14:22:00,0,"DWS-RQIS","HGCL2",32.43,1,57.709,5,385.682,#n/a,57,0.1,0.3,0.2,9.872,0.3,1.691,0.3,15.717,1,46.234,2,1.172,0.03,0.53,0.11,0.249,0.03,7.99,2,0.166,0.023,2.609,0.6,49.89,6,138.745,8,"A2H082Q01","A21J"
90213,2005-01-24 12:30:00,0,"DWS-RQIS","HGCL2",30.024,1,50.532,5,355.334,#n/a,52.5,0.1,0.287,0.2,9.346,0.3,2.247,0.3,14.587,1,45.08,2,1.477,0.03,0.429,0.11,0.265,0.03,7.901,2,0.184,0.023,3.08,0.6,43.524,6,129.25,8,"A2H082Q01","A21J"
90213,2005-02-07 13:50:00,0,"DWS-RQIS","HGCL2",27.967,1,49.646,4,325.653,#n/a,50.7,0.1,0.288,0.1,8.682,0.3,2.05,0.05,12.013,1,40.592,2,1.368,0.04,0.396,0.08,0.267,0.01,8.048,2,0.176,0.011,3.136,0.8,41.53,4,115.546,8,"A2H082Q01","A21J"
90213,2005-02-22 07:15:00,0,"DWS-RQIS","HGCL2",29.83,1,53.125,4,343.429,#n/a,50,0.1,0.294,0.1,8.803,0.3,2.473,0.05,14.428,1,43.247,2,1.743,0.04,0.105,0.08,0.263,0.01,7.829,2,0.206,0.011,3.498,0.8,42.086,4,121.611,8,"A2H082Q01","A21J"
90213,2005-03-07 15:15:00,0,"DWS-RQIS","HGCL2",27.968,1,45.199,4,323.773,#n/a,48.1,0.1,0.276,0.1,8.663,0.3,2.282,0.05,13.085,1,38.502,2,1.454,0.04,0.121,0.08,0.167,0.01,7.616,2,0.167,0.011,4.021,0.8,42.605,4,118.56,8,"A2H082Q01","A21J"
90213,2005-03-21 14:40:00,0,"DWS-RQIS","HGCL2",29.476,1,45.337,4,322.771,#n/a,49.2,0.1,0.293,0.1,8.778,0.3,1.924,0.05,13.85,1,41.204,2,1.294,0.04,0.386,0.08,0.227,0.01,7.903,2,0.156,0.011,4.749,0.8,40.697,4,114.236,8,"A2H082Q01","A21J"
90213,2005-04-04 12:20:00,0,"DWS-RQIS","HGCL2",23.505,1,44.669,4,301.986,#n/a,47.6,0.1,0.274,0.1,6.914,0.3,1.424,0.05,13.014,1,39.996,2,0.72,0.04,0.128,0.08,0.171,0.01,6.994,2,0.102,0.011,1.2,0.8,39.066,4,108.871,8,"A2H082Q01","A21J"
90213,2005-04-18 14:15:00,0,"DWS-RQIS","HGCL2",26.619,1,50.336,4,311.953,#n/a,47,0.1,0.389,0.1,8.25,0.3,1.419,0.05,13.249,1,38.375,2,0.644,0.04,0.6,0.08,0.2,0.01,7.317,2,0.086,0.011,4.097,0.8,41.886,4,105.884,8,"A2H082Q01","A21J"
